trial_id,config_id,hidden1,hidden2,activation,dropout,optimizer,learning_rate,weight_decay,epochs,plqy_val_spearman,emi_val_spearman,em_val_spearman,abs_val_spearman,weighted_val_spearman,macro_val_spearman,worst_property_val_spearman,fold_weighted_spearman_mean,fold_weighted_spearman_std,runtime_seconds,rank
36,5f6279afd884560d,96,32,relu,0.2,adam,0.0004126353920168811,3.648816377543092e-07,350,0.613663963341569,0.7008106456665334,0.479877124559032,0.6877786309542058,0.6277378641835222,0.620532591130335,0.479877124559032,0.6283087586939025,0.007373951015852182,99.49826216697693,23
23,84235a1ca57db03a,96,48,leaky_relu,0.1,adam,0.00432916549848235,0.0014667475845865227,250,0.6167484691870769,0.6931698087019424,0.4758921191578987,0.6949754090249117,0.6277104343926466,0.6201964515179574,0.4758921191578987,0.6282076295123014,0.007433776275473431,73.66007804870605,24
95,37f6a824b9a42115,160,96,leaky_relu,0.0,adamw,0.0006939727867079395,0.00022215483803404647,150,0.6187488472717948,0.6977850437718981,0.4742375784399958,0.6906838534062064,0.6273955055189832,0.6203638307224738,0.4742375784399958,0.6279301019616605,0.005931860374742608,84.77498507499695,25
58,e3a644e4a951252e,160,128,relu,0.0,adamw,0.0005017189540803197,0.00028887100010314265,150,0.6195672581085643,0.6993414172674316,0.4725779940996144,0.689913052615239,0.627267672269108,0.6203499305227124,0.4725779940996144,0.6279402582953855,0.007249003233028194,94.17642998695374,26
57,f827ea10140604da,96,64,silu,0.25,adamw,0.0008321083762141617,2.895134748914289e-05,650,0.6159532719211956,0.7004734269504697,0.4796153842851104,0.6849848309903481,0.6270432114479371,0.6202567285367809,0.4796153842851104,0.6275153473569117,0.009931704362835447,255.4068639278412,27
44,ffe780625d82d76e,192,128,gelu,0.25,adamw,0.0001887549351217051,6.342939702867159e-06,650,0.6172125854724361,0.6995033177815048,0.4800428707783742,0.6839137943068438,0.6267551247396008,0.6201681420847898,0.4800428707783742,0.627126293897377,0.01005392171676483,541.0727798938751,28
6,c4d191b841a19fd1,192,32,gelu,0.1,adamw,0.000624954726345965,2.256213707171686e-06,250,0.618987993083927,0.69808825604612,0.47839412159723,0.6848670356839801,0.6266021264714233,0.6200843516028143,0.47839412159723,0.6271215830887101,0.009739143948088315,112.2814211845398,29
67,107b8498c0df5a52,96,32,gelu,0.25,adam,0.0007643607917453126,7.919145947728303e-07,650,0.6140693235349864,0.7017589696269633,0.4748779496404874,0.6867858739933587,0.6264928938197045,0.6193730291989489,0.4748779496404874,0.6267700935529582,0.009426799240446326,153.05892705917358,30
72,f575d5e530b50247,64,32,leaky_relu,0.15,adamw,0.0025736631055936704,0.0014731667998229957,650,0.6108708414311836,0.6957617506450803,0.47177386989671616,0.6950938709215682,0.6264199120786925,0.6183750832236371,0.47177386989671616,0.6263016055142016,0.005452538550917605,117.81478238105774,31
86,f0dfc322de2e438a,64,48,silu,0.15,adamw,0.0007675788925162001,0.0002999097914536926,500,0.6138659509793344,0.7002188743644234,0.47958540913280057,0.6843568648841797,0.6264133459002535,0.6195067748401845,0.47958540913280057,0.626492796875086,0.010143090999790766,128.44204592704773,32
77,6e148aae20457007,256,96,gelu,0.1,adam,0.00024653309440575313,9.161473531884603e-06,350,0.6155800934725142,0.698741616039465,0.4788510947759006,0.6851001715494472,0.6263887668102317,0.6195682439593317,0.4788510947759006,0.6267299674941313,0.010311194038768045,317.3392460346222,33
32,15186fa4d8d49156,160,32,silu,0.1,adamw,0.0006895468436850592,2.0280638706020983e-06,500,0.6158896728483423,0.6993111773357246,0.4774371847447617,0.685248456963857,0.6262886917278129,0.6194716229731714,0.4774371847447617,0.6264313952264382,0.009264225848420992,267.2384650707245,34
55,f5007b73eb43bb7f,192,48,gelu,0.1,adam,0.000773203555968663,0.0009666006601134266,500,0.6147464383658461,0.6988308884837302,0.4779156147408612,0.6858325374042942,0.626285817747775,0.6193313697486829,0.4779156147408612,0.6267496563859011,0.009360291982069873,245.5356628894806,35
50,244419c6cca3409a,256,64,gelu,0.1,adamw,0.0002468483130295338,1.372786776442355e-06,350,0.6155590215909084,0.6991866923612302,0.4785235548857338,0.6843592059723579,0.6261728824726134,0.6194071187025576,0.4785235548857338,0.6264491437703577,0.010238877710740267,250.6674461364746,36
66,aaa50f1a75681261,160,32,silu,0.2,adamw,0.002540021712472528,0.0012050217923932132,350,0.6104834785851692,0.701126878590036,0.4770494190509129,0.6864347161045343,0.6261475665958961,0.618773623082663,0.4770494190509129,0.6261724915566942,0.009767861798216402,154.90224194526672,37
88,983b8ccdbe177a98,128,32,leaky_relu,0.0,adam,0.00020349778264566377,1.0005116576927228e-05,500,0.6149122136069523,0.6991244503869104,0.47328088658652906,0.6884589243261001,0.6261236141299082,0.6189441187266229,0.47328088658652906,0.6266620155784597,0.006882750502545592,139.73321080207825,38
59,446c859b4545ba43,160,32,gelu,0.25,adamw,0.000578428252611205,1.3358311154285248e-07,250,0.6103347248158678,0.6987398533735449,0.4822443001614461,0.6840283419646541,0.6259875876040262,0.6188368050788782,0.4822443001614461,0.6261538917961574,0.009231436704736813,89.90650987625122,39
75,e8249edc79366acd,64,48,silu,0.1,adamw,0.0008137981308332274,3.125710074395691e-06,650,0.613640979170531,0.6999066963329381,0.47706900580534517,0.6846780040900348,0.6257853945111758,0.6188236713497123,0.47706900580534517,0.6261409058639044,0.00939424384073772,167.57833814620972,40
19,b7f144779cd350b7,64,64,gelu,0.1,adam,0.00032686298326974815,0.0001220968152688792,500,0.6109726122290617,0.6987764802823974,0.48011451535527905,0.6838510621148205,0.6255225453447563,0.6184286674953896,0.48011451535527905,0.6256092850704572,0.009172150875840486,117.28866600990295,41
60,8b93c8dbd49147ad,96,32,gelu,0.1,adamw,0.0009689845194834762,1.8856636420267505e-07,150,0.609720588326207,0.6996226235876256,0.4805158913814488,0.6833532319128934,0.6254628096459622,0.6183030838020438,0.4805158913814488,0.6258358706531406,0.009633166985223224,35.88675785064697,42
1,7c79dd5e8a1f94d1,256,128,gelu,0.05,adamw,0.0002590404564935212,1.1500645271711887e-07,350,0.6151155179001953,0.6980150290028183,0.474842203950096,0.6857106510370659,0.6253447983425312,0.6184208504725439,0.474842203950096,0.6257533128512262,0.010279906540201516,399.3118829727173,43
20,d494f3ac9bc34c6b,64,48,leaky_relu,0.2,adam,0.00026250722390898596,1.2343401848062323e-07,500,0.6108054979527664,0.6979814239220918,0.4779207881227711,0.6850179556099952,0.6251405405588538,0.6179314164019062,0.4779207881227711,0.6257215965536594,0.008617821287147344,108.35278105735779,44
90,8252d42caf12b66d,128,96,silu,0.1,adamw,0.0013934290300225349,2.4673797563837226e-06,350,0.61278264578868,0.6979280346092889,0.47388516983875895,0.6869684292756177,0.6251151297530132,0.6178910698780864,0.47388516983875895,0.625219472241448,0.008966942186589829,208.92864108085632,45
21,9b4ab69ae3f1f552,160,96,relu,0.0,adamw,0.00021954849226260654,2.4505077530622406e-06,650,0.6138142664267302,0.6958678865218796,0.46593901906633817,0.693213377841788,0.6248844818728321,0.617208637464184,0.46593901906633817,0.625191168965004,0.005182212544496634,389.4361550807953,46
61,4c892438187311a8,192,128,silu,0.1,adam,0.0011163232971454751,9.607628189338038e-06,150,0.6133522466142515,0.6967705165733488,0.4789977758525213,0.6830948603662496,0.6248826895524806,0.6180538498515927,0.4789977758525213,0.6251582406538674,0.009798293650015702,146.9465627670288,47
96,a56ca54878d16c0f,192,32,relu,0.05,adam,0.0005802050548670328,3.0604454384964712e-06,500,0.6085604612769597,0.6963712187186913,0.47015378473834923,0.6922611701619032,0.6248522176785744,0.616836658723976,0.47015378473834923,0.6252843377028905,0.005614224289270188,177.36998200416565,48
52,f6644725bd5e0291,96,64,silu,0.25,adam,0.0008876540722354235,2.5201203010311967e-06,250,0.6080499289083716,0.6972801167436607,0.48192268083575024,0.6820239734765439,0.6244882447923975,0.6173191749910816,0.48192268083575024,0.6247130549187168,0.010301770690622023,96.95563888549805,49
28,7216d7a675cf347c,128,48,leaky_relu,0.15,adam,0.003962193312967575,0.00014944088925267107,350,0.6076693866761449,0.6954427647000408,0.46555539929475087,0.6955378630176997,0.6244254624179228,0.6160513534221591,0.46555539929475087,0.6245338283851438,0.00726824182374897,168.72522926330566,50
39,68df4419182d6f37,160,32,silu,0.2,adamw,0.0018769772782831207,0.0001021079110024308,650,0.6089605654721799,0.6985945308331099,0.47281671152767507,0.6866781604593531,0.6242881368715144,0.6167624920730795,0.47281671152767507,0.6242912859775788,0.00958160533068617,280.08306312561035,51
47,995a94c9db5886ad,128,48,silu,0.05,adam,0.0006483337784158309,7.03364708105357e-05,650,0.613155724485517,0.6977213812401257,0.4712680989428423,0.6857488329260698,0.6240782353396908,0.6169735093986387,0.4712680989428423,0.6241979486417,0.009208184190745695,275.40253806114197,52
76,f28bcc79ef3dae8a,128,96,gelu,0.25,adam,0.00041295111834034826,6.47914090171369e-07,250,0.606734418363001,0.696864378972133,0.48114012684107166,0.6820268252862869,0.6239709965942816,0.6166914373656232,0.48114012684107166,0.6240567052541649,0.009762309383927966,129.74656891822815,53
